algo,samples,accuracy
shor,10,0.3489276696900051
shor,10,0.25998434165995044
shor,10,0.16959341887837845
shor,10,0.3489276696900051
shor,10,0.19473410357056162
shor,10,0.20151271151837807
shor,10,0.21845198297682383
shor,10,0.19473410357056162
shor,10,0.3351044102982541
shor,10,0.19473410357056162
shor,10,0.22331357993137982
shor,10,0.21845198297682383
shor,10,0.21207196880242948
shor,10,0.2538161302849322
shor,10,0.19807329022177214
shor,10,0.3486780310575555
shor,10,0.27467855626421467
shor,10,0.14647222487774952
shor,10,0.18724742996116417
shor,10,0.21074455442378892
shor,10,0.3351044102982541
shor,10,0.14647222487774952
shor,10,0.22384047115708053
shor,10,0.19807329022177214
shor,10,0.3489276696900051
shor,10,0.2411607924910946
shor,10,0.2411607924910946
shor,10,0.31385701049833703
shor,10,0.21460195554566402
shor,10,0.20151271151837807
shor,10,0.17143191294826632
shor,10,0.2085943789409445
shor,10,0.14647222487774952
shor,10,0.16959341887837845
shor,10,0.28241219515974997
shor,10,0.22331357993137976
shor,10,0.2411607924910946
shor,10,0.25093202237230106
shor,10,0.27467855626421467
shor,10,0.3486780310575555
shor,10,0.14647222487774952
shor,10,0.17143191294826632
shor,10,0.22331357993137976
shor,10,0.3486780310575555
shor,10,0.21724945090565728
shor,10,0.22331357993137982
shor,10,0.21135777806316625
shor,10,0.2686537842772452
shor,10,0.14647222487774952
shor,10,0.14220070802714335
shor,10,0.22384047115708053
shor,10,0.21135777806316625
shor,10,0.17143191294826632
shor,10,0.25093202237230106
shor,10,0.23746928512299745
shor,10,0.19473410357056162
shor,10,0.21207196880242948
shor,10,0.22331357993137982
shor,10,0.3351044102982541
shor,10,0.20151271151837807
shor,10,0.25998434165995044
shor,10,0.29990850197960145
shor,10,0.2411607924910946
shor,10,0.22331357993137976
shor,10,0.2538161302849322
shor,10,0.3464956906883421
shor,10,0.14220070802714335
shor,10,0.3105300637158263
shor,10,0.19807329022177214
shor,10,0.28241219515974997
shor,10,0.23746928512299745
shor,10,0.2085943789409445
shor,10,0.2085943789409445
shor,10,0.25093202237230106
shor,10,0.1829780558776688
shor,10,0.2538161302849322
shor,10,0.17143191294826632
shor,10,0.31385701049833703
shor,10,0.21074455442378892
shor,10,0.21074455442378892
shor,10,0.20151271151837807
shor,10,0.21724945090565728
shor,10,0.21135777806316625
shor,10,0.27467855626421467
shor,10,0.31385701049833703
shor,10,0.27467855626421467
shor,10,0.2411607924910946
shor,10,0.29990850197960145
shor,10,0.3464956906883421
shor,10,0.14647222487774952
shor,10,0.22384047115708053
shor,10,0.3464956906883421
shor,10,0.06993582830540176
shor,10,0.3105300637158263
shor,10,0.1829780558776688
shor,10,0.21845198297682383
shor,10,0.23746928512299745
shor,10,0.22384047115708053
shor,10,0.05284412783092068
shor,10,0.23746928512299745
shor,10,0.31385701049833703
shor,10,0.27467855626421467
shor,10,0.21724945090565728
shor,10,0.31385701049833703
shor,10,0.17143191294826632
shor,10,0.22331357993137982
shor,10,0.06993582830540176
shor,10,0.17143191294826632
qec,10,0.23052356768793902
qec,10,0.18693963483980072
qec,10,0.18693963483980072
qec,10,0.18693963483980072
qec,10,0.18710405287710888
qec,10,0.17770143408542305
qec,10,0.23052356768793902
qec,10,0.17770143408542305
qec,10,0.23052356768793902
qec,10,0.11463304938759555
qec,10,0.18693963483980072
qec,10,0.18710405287710888
qec,10,0.11363785430203797
qec,10,0.18693963483980072
qec,10,0.18710405287710888
qec,10,0.18693963483980072
qec,10,0.18710405287710888
qec,10,0.11463304938759555
qec,10,0.18710405287710888
qec,10,0.18710405287710888
qec,10,0.11363785430203797
qec,10,0.18693963483980072
qec,10,0.17770143408542305
qec,10,0.18710405287710888
qec,10,0.18710405287710888
qec,10,0.11463304938759555
qec,10,0.11463304938759555
qec,10,0.23052356768793902
qec,10,0.18693963483980072
qec,10,0.11463304938759555
qec,10,0.23052356768793902
qec,10,0.18710405287710888
qec,10,0.11363785430203797
qec,10,0.18693963483980072
qec,10,0.18710405287710888
qec,10,0.18693963483980072
qec,10,0.23052356768793902
qec,10,0.11363785430203797
qec,10,0.11463304938759555
qec,10,0.11463304938759555
qec,10,0.18693963483980072
qec,10,0.18693963483980072
qec,10,0.11363785430203797
qec,10,0.18710405287710888
qec,10,0.11463304938759555
qec,10,0.11363785430203797
qec,10,0.11363785430203797
qec,10,0.18710405287710888
qec,10,0.11463304938759555
qec,10,0.18710405287710888
qec,10,0.23052356768793902
qec,10,0.18710405287710888
qec,10,0.17770143408542305
qec,10,0.18693963483980072
qec,10,0.18710405287710888
qec,10,0.17770143408542305
qec,10,0.18693963483980072
qec,10,0.17770143408542305
qec,10,0.17770143408542305
qec,10,0.11463304938759555
qec,10,0.11463304938759555
qec,10,0.17770143408542305
qec,10,0.23052356768793902
qec,10,0.11463304938759555
qec,10,0.11363785430203797
qec,10,0.23052356768793902
qec,10,0.11463304938759555
qec,10,0.18710405287710888
qec,10,0.18710405287710888
qec,10,0.17770143408542305
qec,10,0.23052356768793902
qec,10,0.18710405287710888
qec,10,0.18710405287710888
qec,10,0.11363785430203797
qec,10,0.11463304938759555
qec,10,0.18693963483980072
qec,10,0.17770143408542305
qec,10,0.11463304938759555
qec,10,0.23052356768793902
qec,10,0.18710405287710888
qec,10,0.18710405287710888
qec,10,0.18710405287710888
qec,10,0.23052356768793902
qec,10,0.11463304938759555
qec,10,0.18693963483980072
qec,10,0.17770143408542305
qec,10,0.11463304938759555
qec,10,0.23052356768793902
qec,10,0.11463304938759555
qec,10,0.23052356768793902
qec,10,0.11363785430203797
qec,10,0.18710405287710888
qec,10,0.11463304938759555
qec,10,0.11463304938759555
qec,10,0.18710405287710888
qec,10,0.17770143408542305
qec,10,0.11463304938759555
qec,10,0.18710405287710888
qec,10,0.11363785430203797
qec,10,0.18710405287710888
qec,10,0.11463304938759555
qec,10,0.11463304938759555
qec,10,0.11363785430203797
qec,10,0.18693963483980072
qec,10,0.23052356768793902
qec,10,0.23052356768793902
qec,10,0.11463304938759555
qec,10,0.18710405287710888
qec,10,0.17770143408542305
qec,10,0.18710405287710888
qec,10,0.11463304938759555
qec,10,0.18710405287710888
qec,10,0.23052356768793902
qec,10,0.23052356768793902
qec,10,0.18693963483980072
qec,10,0.18693963483980072
qec,10,0.11363785430203797
qec,10,0.18710405287710888
qec,10,0.17770143408542305
qec,10,0.17770143408542305
qec,10,0.11363785430203797
qec,10,0.11463304938759555
qec,10,0.18710405287710888
qec,10,0.17770143408542305
qec,10,0.11363785430203797
qec,10,0.23052356768793902
qec,10,0.17770143408542305
qec,10,0.18710405287710888
qec,10,0.23052356768793902
qec,10,0.23052356768793902
qec,10,0.23052356768793902
qec,10,0.11363785430203797
qec,10,0.18710405287710888
qec,10,0.23052356768793902
qec,10,0.18693963483980072
qec,10,0.18693963483980072
qec,10,0.11463304938759555
qec,10,0.18710405287710888
qec,10,0.18710405287710888
qec,10,0.11463304938759555
qec,10,0.11463304938759555
qec,10,0.17770143408542305
qec,10,0.11463304938759555
qec,10,0.18710405287710888
qec,10,0.17770143408542305
qec,10,0.23052356768793902
qec,10,0.18693963483980072
qec,10,0.18710405287710888
qec,10,0.11363785430203797
qec,10,0.18710405287710888
qec,10,0.23052356768793902
qec,10,0.18710405287710888
qec,10,0.23052356768793902
qec,10,0.18693963483980072
qec,10,0.17770143408542305
qec,10,0.11363785430203797
qec,10,0.11463304938759555
qec,10,0.23052356768793902
qec,10,0.17770143408542305
qec,10,0.18710405287710888
qec,10,0.18710405287710888
qec,10,0.23052356768793902
qec,10,0.23052356768793902
qec,10,0.18693963483980072
qec,10,0.18693963483980072
qec,10,0.11463304938759555
qec,10,0.18693963483980072
qec,10,0.18693963483980072
qec,10,0.23052356768793902
qec,10,0.18710405287710888
qec,10,0.11363785430203797
qec,10,0.11463304938759555
qec,10,0.18710405287710888
qec,10,0.11363785430203797
qec,10,0.18710405287710888
qec,10,0.17770143408542305
qec,10,0.11363785430203797
qec,10,0.23052356768793902
qec,10,0.11463304938759555
qec,10,0.11463304938759555
qec,10,0.18710405287710888
qec,10,0.18710405287710888
qec,10,0.11363785430203797
qec,10,0.23052356768793902
qec,10,0.11363785430203797
qec,10,0.17770143408542305
qec,10,0.18710405287710888
qec,10,0.11363785430203797
qec,10,0.23052356768793902
qec,10,0.18693963483980072
qec,10,0.18710405287710888
qec,10,0.11363785430203797
qec,10,0.18693963483980072
qec,10,0.18710405287710888
qec,10,0.11463304938759555
qec,10,0.23052356768793902
qec,10,0.18710405287710888
qec,10,0.18710405287710888
qec,10,0.18693963483980072
qec,10,0.11363785430203797
xeb,12,0.18357078583863584
xeb,12,0.21871074867764145
xeb,12,0.2343756908260792
xeb,12,0.16245823473858256
xeb,12,0.16245823473858256
xeb,12,0.1664300882628594
xeb,12,0.10491262520210437
xeb,12,0.2547136564674025
xeb,12,0.16245823473858256
xeb,12,0.20187010722200596
xeb,12,0.1664300882628594
xeb,12,0.16939006429893386
xeb,12,0.10521321314721656
xeb,12,0.23246495116832844
xeb,12,0.20187010722200596
xeb,12,0.19685265957453196
xeb,12,0.14003958447801504
xeb,12,0.13930628048178295
xeb,12,0.2549506207239498
xeb,12,0.2547136564674025
xeb,12,0.21514552851603677
xeb,12,0.2149071849713053
xeb,12,0.19731635744237666
xeb,12,0.20187010722200596
xeb,12,0.19685265957453196
xeb,12,0.21514552851603677
xeb,12,0.14003958447801504
xeb,12,0.21837363475702784
xeb,12,0.21871074867764145
xeb,12,0.14493135008419253
xeb,12,0.16939006429893386
xeb,12,0.245292954377193
xeb,12,0.2343756908260792
xeb,12,0.20187010722200596
xeb,12,0.20209181061780276
xeb,12,0.1068890140789036
xeb,12,0.20187010722200596
xeb,12,0.21514552851603677
xeb,12,0.14958104415959939
xeb,12,0.16487808270176704
xeb,12,0.18041161112196122
xeb,12,0.2547136564674025
xeb,12,0.16939006429893386
xeb,12,0.10491262520210437
xeb,12,0.14003958447801504
xeb,12,0.1664300882628594
xeb,12,0.2810372430053545
xeb,12,0.19847568030432128
xeb,12,0.21871074867764145
xeb,12,0.11081051506325117
xeb,12,0.21871074867764145
xeb,12,0.16487808270176704
xeb,12,0.14958104415959939
xeb,12,0.16245823473858256
xeb,12,0.14003958447801504
xeb,12,0.1664300882628594
xeb,12,0.23013508301510457
xeb,12,0.2547136564674025
xeb,12,0.2149071849713053
xeb,12,0.20187010722200596
xeb,12,0.17986190672575275
xeb,12,0.20209181061780276
xeb,12,0.16939006429893386
xeb,12,0.1664300882628594
xeb,12,0.2028779663157642
xeb,12,0.11081051506325117
xeb,12,0.16939006429893386
xeb,12,0.245292954377193
xeb,12,0.21514552851603677
xeb,12,0.14493135008419253
xeb,12,0.191172354702478
xeb,12,0.20187010722200596
xeb,12,0.21837363475702784
xeb,12,0.19847568030432128
xeb,12,0.2810372430053545
xeb,12,0.19847568030432128
xeb,12,0.20187010722200596
xeb,12,0.18357078583863584
xeb,12,0.16481519579681303
xeb,12,0.20209181061780276
xeb,12,0.21085951395529692
xeb,12,0.17814229357095815
xeb,12,0.21712176565099725
xeb,12,0.23246495116832844
xeb,12,0.23013508301510457
xeb,12,0.2149071849713053
xeb,12,0.16487808270176704
xeb,12,0.13930628048178295
xeb,12,0.19847568030432128
xeb,12,0.1664300882628594
xeb,12,0.20227804727834994
xeb,12,0.17814229357095815
xeb,12,0.19685265957453196
xeb,12,0.1664300882628594
xeb,12,0.11103389952419579
xeb,12,0.20187010722200596
xeb,12,0.20209181061780276
xeb,12,0.18357078583863584
xeb,12,0.16481519579681303
xeb,12,0.2549506207239498
xeb,12,0.2549506207239498
xeb,12,0.13930628048178295
xeb,12,0.16481519579681303
xeb,12,0.2028779663157642
xeb,12,0.20227804727834994
xeb,12,0.11103389952419579
xeb,12,0.14958104415959939
xeb,12,0.2810372430053545
xeb,12,0.21712176565099725
xeb,12,0.21712176565099725
xeb,12,0.21837363475702784
xeb,12,0.10491262520210437
xeb,12,0.16487808270176704
xeb,12,0.19685265957453196
xeb,12,0.13930628048178295
xeb,12,0.18279166665422394
xeb,12,0.191172354702478
xeb,12,0.2581751271945182
xeb,12,0.2547136564674025
xeb,12,0.14003958447801504
xeb,12,0.30516784926824
xeb,12,0.20187010722200596
xeb,12,0.30516784926824
xeb,12,0.2810372430053545
xeb,12,0.19847568030432128
xeb,12,0.20187010722200596
xeb,12,0.2290096086843257
xeb,12,0.21514552851603677
xeb,12,0.17677520287606527
xeb,12,0.19731635744237666
xeb,12,0.20474466100075697
xeb,12,0.10521321314721656
xeb,12,0.16939006429893386
xeb,12,0.16487808270176704
xeb,12,0.10521321314721656
xeb,12,0.23013508301510457
xeb,12,0.2028779663157642
xeb,12,0.2581751271945182
xeb,12,0.14003958447801504
xeb,12,0.21514552851603677
xeb,12,0.20209181061780276
xeb,12,0.15701571693398375
xeb,12,0.21514552851603677
xeb,12,0.2810372430053545
xeb,12,0.18983759585598545
xeb,12,0.17814229357095815
xeb,12,0.11103389952419579
xeb,12,0.10521321314721656
xeb,12,0.18041161112196122
xeb,12,0.2410992629131221
xeb,12,0.16245823473858256
xeb,12,0.14493135008419253
xeb,12,0.23246495116832844
xeb,12,0.21514552851603677
xeb,12,0.2735953672237159
xeb,12,0.2735953672237159
xeb,12,0.2410992629131221
xeb,12,0.245292954377193
xeb,12,0.2735953672237159
xeb,12,0.2547136564674025
xeb,12,0.15701571693398375
xeb,12,0.15701571693398375
xeb,12,0.15701571693398375
xeb,12,0.23013508301510457
xeb,12,0.14493135008419253
xeb,12,0.2581751271945182
xeb,12,0.18041161112196122
xeb,12,0.17814229357095815
xeb,12,0.19685265957453196
xeb,12,0.19847568030432128
xeb,12,0.21514552851603677
xeb,12,0.2028779663157642
xeb,12,0.20474466100075697
xeb,12,0.18357078583863584
xeb,12,0.20187010722200596
xeb,12,0.2547136564674025
xeb,12,0.2581751271945182
xeb,12,0.2735953672237159
xeb,12,0.13930628048178295
xeb,12,0.2410992629131221
xeb,12,0.10521321314721656
xeb,12,0.13862660490609197
xeb,12,0.1068890140789036
xeb,12,0.191172354702478
xeb,12,0.2028779663157642
xeb,12,0.19847568030432128
xeb,12,0.20227804727834994
xeb,12,0.14958104415959939
xeb,12,0.11081051506325117
xeb,12,0.23013508301510457
xeb,12,0.245292954377193
xeb,12,0.2343756908260792
xeb,12,0.11081051506325117
xeb,12,0.23246495116832844
xeb,12,0.16487808270176704
xeb,12,0.11103389952419579
xeb,12,0.2290096086843257
xeb,12,0.2028779663157642
xeb,12,0.18041161112196122
xeb,12,0.18279166665422394
qnn,12,0.10718446728513792
qnn,12,0.10718446728513792
qnn,12,0.1521120202894612
qnn,12,0.12410259459480837
qnn,12,0.15412159115218166
qnn,12,0.17460038387136959
qnn,12,0.22919768820813521
qnn,12,0.15457595121096482
qnn,12,0.08092115738329508
qnn,12,0.11947802277403777
qnn,12,0.1568667837841723
qnn,12,0.12202313280511762
qnn,12,0.15601352351314607
qnn,12,0.08827707180566106
qnn,12,0.14347722039176147
qnn,12,0.20102102983365452
qnn,12,0.1753651112801032
qnn,12,0.14670380190014368
qnn,12,0.08092115738329508
qnn,12,0.23136994227191826
qnn,12,0.15601352351314607
qnn,12,0.27672096815248004
qnn,12,0.2018318729784915
qnn,12,0.14012236759913513
qnn,12,0.15891863699891698
qnn,12,0.11947802277403777
qnn,12,0.14348705941536383
qnn,12,0.18011169021174964
qnn,12,0.1663821353968433
qnn,12,0.15422191184143777
qnn,12,0.11995435711836594
qnn,12,0.17714126590874452
qnn,12,0.15729141662787047
qnn,12,0.22919768820813521
qnn,12,0.1598347603447176
qnn,12,0.2018318729784915
qnn,12,0.23136994227191826
qnn,12,0.13324882522506185
qnn,12,0.18011169021174964
qnn,12,0.2337916776645205
qnn,12,0.1663821353968433
qnn,12,0.23124673789615277
qnn,12,0.2310872154831394
qnn,12,0.2310872154831394
qnn,12,0.13324882522506185
qnn,12,0.20859713091668777
qnn,12,0.15601352351314607
qnn,12,0.1598347603447176
qnn,12,0.2080536650973248
qnn,12,0.1598347603447176
qnn,12,0.21541493999158626
qnn,12,0.15729141662787047
qnn,12,0.08092115738329508
qnn,12,0.11038021563179554
qnn,12,0.12202313280511762
qnn,12,0.17714126590874452
qnn,12,0.2080536650973248
qnn,12,0.15469766131646764
qnn,12,0.11995435711836594
qnn,12,0.27672096815248004
qnn,12,0.1568667837841723
qnn,12,0.2310872154831394
qnn,12,0.2310872154831394
qnn,12,0.2080536650973248
qnn,12,0.1598347603447176
qnn,12,0.22919768820813521
qnn,12,0.18011169021174964
qnn,12,0.22919768820813521
qnn,12,0.15891863699891698
qnn,12,0.23124673789615277
qnn,12,0.2221692254432741
qnn,12,0.2337916776645205
qnn,12,0.17460038387136959
qnn,12,0.14348705941536383
qnn,12,0.20859713091668777
qnn,12,0.27672096815248004
qnn,12,0.14348705941536383
qnn,12,0.23136994227191826
qnn,12,0.11132921821318924
qnn,12,0.11038021563179554
qnn,12,0.14670380190014368
qnn,12,0.14348705941536383
qnn,12,0.20859713091668777
qnn,12,0.1663821353968433
qnn,12,0.11132921821318924
qnn,12,0.23124673789615277
qnn,12,0.14347722039176147
qnn,12,0.12410259459480837
qnn,12,0.2080536650973248
qnn,12,0.15412159115218166
qnn,12,0.08092115738329508
qnn,12,0.2080536650973248
qnn,12,0.27672096815248004
qnn,12,0.08827707180566106
qnn,12,0.17714126590874452
qnn,12,0.23599851551111634
qnn,12,0.1663821353968433
qnn,12,0.2221692254432741
qnn,12,0.15601352351314607
qnn,12,0.1753651112801032
qnn,12,0.23124673789615277
qnn,12,0.12202313280511762
qnn,12,0.1598347603447176
qnn,12,0.11833237148670325
qnn,12,0.14348705941536383
qnn,12,0.21541493999158626
qnn,12,0.14670380190014368
qnn,12,0.17935875911297783
qnn,12,0.14347722039176147
qnn,12,0.1432210320104649
qnn,12,0.1663821353968433
qnn,12,0.2337916776645205
qnn,12,0.14347722039176147
qnn,12,0.11833237148670325
qnn,12,0.2221692254432741
qnn,12,0.2310872154831394
qnn,12,0.09674482708938859
qnn,12,0.091467657290695
qnn,12,0.15457595121096482
qnn,12,0.15469766131646764
qnn,12,0.20102102983365452
qnn,12,0.091467657290695
qnn,12,0.15422191184143777
qnn,12,0.13324882522506185
qnn,12,0.1432210320104649
qnn,12,0.15891863699891698
qnn,12,0.2337916776645205
qnn,12,0.15412159115218166
qnn,12,0.14348705941536383
qnn,12,0.1753651112801032
qnn,12,0.15729141662787047
qnn,12,0.23136994227191826
qnn,12,0.17935875911297783
qnn,12,0.23124673789615277
qnn,12,0.15601352351314607
qnn,12,0.11995435711836594
qnn,12,0.2310872154831394
qnn,12,0.1753651112801032
qnn,12,0.21541493999158626
qnn,12,0.23599851551111634
qnn,12,0.1521120202894612
qnn,12,0.08827707180566106
qnn,12,0.1396157074882372
qnn,12,0.1361224069330224
qnn,12,0.1396157074882372
qnn,12,0.17714126590874452
qnn,12,0.18057856123294672
qnn,12,0.15469766131646764
qnn,12,0.23599851551111634
qnn,12,0.12202313280511762
qnn,12,0.14347722039176147
qnn,12,0.1432210320104649
qnn,12,0.11132921821318924
qnn,12,0.2337916776645205
qnn,12,0.11132921821318924
qnn,12,0.2221692254432741
qnn,12,0.2018318729784915
qnn,12,0.1432210320104649
qnn,12,0.11947802277403777
qnn,12,0.15469766131646764
qnn,12,0.13324882522506185
qnn,12,0.2018318729784915
qnn,12,0.08827707180566106
qnn,12,0.08092115738329508
qnn,12,0.2080536650973248
qnn,12,0.11132921821318924
qnn,12,0.20859713091668777
qnn,12,0.15601352351314607
qnn,12,0.15469766131646764
qnn,12,0.091467657290695
qnn,12,0.14012236759913513
qnn,12,0.15891863699891698
qnn,12,0.21024786991089944
qnn,12,0.11833237148670325
qnn,12,0.17460038387136959
qnn,12,0.23124673789615277
qnn,12,0.21024786991089944
qnn,12,0.21024786991089944
qnn,12,0.15412159115218166
qnn,12,0.1521120202894612
qnn,12,0.26675933652192046
qnn,12,0.091467657290695
qnn,12,0.15412159115218166
qnn,12,0.23124673789615277
qnn,12,0.1432210320104649
qnn,12,0.2080536650973248
qnn,12,0.20102102983365452
qnn,12,0.1521120202894612
qnn,12,0.2080536650973248
qnn,12,0.15422191184143777
qnn,12,0.2310872154831394
qnn,12,0.15422191184143777
qnn,12,0.08092115738329508
qnn,12,0.17935875911297783
qnn,12,0.08092115738329508
qnn,12,0.2080536650973248
qnn,12,0.12202313280511762
qnn,12,0.09674482708938859
qnn,12,0.20102102983365452
qnn,12,0.15891863699891698
shor,12,0.3435954285997217
shor,12,0.26135389896321776
shor,12,0.3725007733077818
shor,12,0.24151071332692745
shor,12,0.24104476853753862
shor,12,0.24305638373186383
shor,12,0.24054542742781956
shor,12,0.30322553628946525
shor,12,0.24151071332692745
shor,12,0.19237890668536517
shor,12,0.3186066026884798
shor,12,0.24054542742781956
shor,12,0.10247979294570404
shor,12,0.30322553628946525
shor,12,0.25553850676626205
shor,12,0.26135389896321776
shor,12,0.16866917928963684
shor,12,0.35324683567292503
shor,12,0.26535086811276565
shor,12,0.24104476853753862
shor,12,0.24003370359518056
shor,12,0.3435954285997217
shor,12,0.30322553628946525
shor,12,0.23936620477509474
shor,12,0.16866917928963684
shor,12,0.27289020168734257
shor,12,0.29770283110883106
shor,12,0.23936620477509474
shor,12,0.33265969298180226
shor,12,0.27289020168734257
shor,12,0.30322553628946525
shor,12,0.3725007733077818
shor,12,0.35324683567292503
shor,12,0.33986659088161736
shor,12,0.26535086811276565
shor,12,0.23936620477509474
shor,12,0.25191303268486664
shor,12,0.30322553628946525
shor,12,0.19237890668536517
shor,12,0.24104476853753862
shor,12,0.24003370359518056
shor,12,0.24003370359518056
shor,12,0.19237890668536517
shor,12,0.35324683567292503
shor,12,0.33986659088161736
shor,12,0.24305638373186383
shor,12,0.33265969298180226
shor,12,0.19163517357685003
shor,12,0.3435954285997217
shor,12,0.24151071332692745
shor,12,0.3186066026884798
shor,12,0.25396002900553644
shor,12,0.24104476853753862
shor,12,0.16820829836043039
shor,12,0.24003370359518045
shor,12,0.32543625559187705
shor,12,0.24003370359518045
shor,12,0.26135389896321776
shor,12,0.29627922791195005
shor,12,0.35544203042568834
shor,12,0.32543625559187705
shor,12,0.26535086811276565
shor,12,0.33265969298180226
shor,12,0.24003370359518045
shor,12,0.24104476853753862
shor,12,0.19237890668536517
shor,12,0.35324683567292503
shor,12,0.26535086811276565
shor,12,0.27289020168734257
shor,12,0.24151071332692745
shor,12,0.23894140903651093
shor,12,0.11726550496899424
shor,12,0.3725007733077818
shor,12,0.18636852372783522
shor,12,0.26135389896321776
shor,12,0.25191303268486664
shor,12,0.24003370359518045
shor,12,0.3725007733077818
shor,12,0.29627922791195005
shor,12,0.10247979294570404
shor,12,0.3435954285997217
shor,12,0.23894140903651093
shor,12,0.29770283110883106
shor,12,0.24305638373186383
shor,12,0.3186066026884798
shor,12,0.27289020168734257
shor,12,0.3186066026884798
shor,12,0.19163517357685003
shor,12,0.32543625559187705
shor,12,0.29627922791195005
shor,12,0.35544203042568834
shor,12,0.16866917928963684
shor,12,0.24104476853753862
shor,12,0.25396002900553644
shor,12,0.3435954285997217
shor,12,0.23894140903651093
shor,12,0.24104476853753862
shor,12,0.25396002900553644
shor,12,0.3725007733077818
shor,12,0.24151071332692745
shor,12,0.33986659088161736
shor,12,0.29770283110883106
shor,12,0.3186066026884798
shor,12,0.24003370359518067
shor,12,0.25396002900553644
shor,12,0.24003370359518067
shor,12,0.33986659088161736
shor,12,0.24305638373186383
shor,12,0.18636852372783522
shor,12,0.23894140903651093
shor,12,0.26135389896321776
shor,12,0.10247979294570404
shor,12,0.3725007733077818
shor,12,0.23936620477509474
shor,12,0.3435954285997217
shor,12,0.10247979294570404
shor,12,0.26535086811276565
shor,12,0.18636852372783522
shor,12,0.35324683567292503
shor,12,0.33265969298180226
shor,12,0.27496708887989507
shor,12,0.23894140903651093
shor,12,0.26135389896321776
shor,12,0.18636852372783522
shor,12,0.19509884524855262
shor,12,0.3435954285997217
shor,12,0.23936620477509474
shor,12,0.23936620477509474
shor,12,0.3725007733077818
shor,12,0.3186066026884798
shor,12,0.24003370359518067
shor,12,0.2097034947683283
shor,12,0.3186066026884798
shor,12,0.24534900395252834
shor,12,0.23936620477509474
shor,12,0.33986659088161736
shor,12,0.35324683567292503
shor,12,0.35324683567292503
shor,12,0.16866917928963684
shor,12,0.25553850676626205
shor,12,0.24054542742781956
shor,12,0.25396002900553644
shor,12,0.26135389896321776
shor,12,0.11726550496899424
shor,12,0.24305638373186383
shor,12,0.19163517357685003
shor,12,0.24151071332692745
shor,12,0.27496708887989507
shor,12,0.30322553628946525
shor,12,0.10247979294570404
shor,12,0.24151071332692745
shor,12,0.30322553628946525
shor,12,0.24054542742781956
shor,12,0.29627922791195005
shor,12,0.24534900395252834
shor,12,0.24534900395252834
shor,12,0.19163517357685003
shor,12,0.35544203042568834
shor,12,0.33986659088161736
shor,12,0.35324683567292503
shor,12,0.24534900395252834
shor,12,0.3435954285997217
shor,12,0.24003370359518045
shor,12,0.24003370359518045
shor,12,0.24003370359518067
shor,12,0.10247979294570404
shor,12,0.33986659088161736
shor,12,0.33986659088161736
shor,12,0.25191303268486664
shor,12,0.24003370359518045
shor,12,0.33265969298180226
shor,12,0.32543625559187705
shor,12,0.33265969298180226
shor,12,0.27289020168734257
shor,12,0.24534900395252834
shor,12,0.27496708887989507
shor,12,0.25191303268486664
shor,12,0.24003370359518056
shor,12,0.32543625559187705
shor,12,0.3435954285997217
shor,12,0.24054542742781956
shor,12,0.35544203042568834
shor,12,0.16820829836043039
shor,12,0.24003370359518045
shor,12,0.27289020168734257
shor,12,0.29770283110883106
shor,12,0.24104476853753862
shor,12,0.23936620477509474
shor,12,0.3186066026884798
shor,12,0.25553850676626205
shor,12,0.24534900395252834
shor,12,0.3725007733077818
shor,12,0.3186066026884798
shor,12,0.24003370359518045
shor,12,0.33986659088161736
shor,12,0.33265969298180226
shor,12,0.24003370359518056
shor,12,0.3725007733077818
shor,12,0.24305638373186383
shor,12,0.27289020168734257
qec,12,0.18836134698636192
qec,12,0.19410615775298626
qec,12,0.209549484419037
qec,12,0.2484014351893911
qec,12,0.2484014351893911
qec,12,0.18836134698636192
qec,12,0.2484014351893911
qec,12,0.2574378309160566
qec,12,0.209549484419037
qec,12,0.209549484419037
qec,12,0.18836134698636192
qec,12,0.2574378309160566
qec,12,0.16359779823831389
qec,12,0.16359779823831389
qec,12,0.16359779823831389
qec,12,0.18836134698636192
qec,12,0.2574378309160566
qec,12,0.18836134698636192
qec,12,0.18836134698636192
qec,12,0.16359779823831389
qec,12,0.16359779823831389
qec,12,0.2484014351893911
qec,12,0.19410615775298626
qec,12,0.16359779823831389
qec,12,0.19410615775298626
qec,12,0.19410615775298626
qec,12,0.19410615775298626
qec,12,0.209549484419037
qec,12,0.209549484419037
qec,12,0.19410615775298626
qec,12,0.2574378309160566
qec,12,0.16359779823831389
qec,12,0.2484014351893911
qec,12,0.2574378309160566
qec,12,0.209549484419037
qec,12,0.2484014351893911
qec,12,0.19410615775298626
qec,12,0.2484014351893911
qec,12,0.209549484419037
qec,12,0.209549484419037
qec,12,0.16359779823831389
qec,12,0.16359779823831389
qec,12,0.18836134698636192
qec,12,0.2484014351893911
qec,12,0.209549484419037
qec,12,0.18836134698636192
qec,12,0.16359779823831389
qec,12,0.209549484419037
qec,12,0.2484014351893911
qec,12,0.209549484419037
qec,12,0.2484014351893911
qec,12,0.2574378309160566
qec,12,0.19410615775298626
qec,12,0.2484014351893911
qec,12,0.2484014351893911
qec,12,0.18836134698636192
qec,12,0.2484014351893911
qec,12,0.2574378309160566
qec,12,0.18836134698636192
qec,12,0.16359779823831389
qec,12,0.19410615775298626
qec,12,0.2574378309160566
qec,12,0.19410615775298626
qec,12,0.2484014351893911
